timestamp,message_id,sender,recipient,subject,sender_ip,spf,dkim,dmarc,attachment,verdict,action
2020-05-17T19:47:16Z,<5eb7732de15e4c8c@partner.example>,sumer.wali@partner.example,elakshi.sarkar@sahyadripower.example,Maintenance window,182.241.4.98,pass,pass,pass,-,CLEAN,delivered
2020-05-18T13:55:53Z,<e6f16651261d4e32@partner.example>,shamik.bora@partner.example,elakshi.bahl@sahyadripower.example,Maintenance window,52.212.20.24,pass,pass,pass,-,CLEAN,delivered
2020-05-19T01:28:29Z,<8450c38994ba46aa@mail-vffdp0llqh5vyx9rc.info>,accounts@uywweh3o2k.xyz,hansh.bahri@sahyadripower.example,Tender notice - action required,204.135.160.155,fail,fail,fail,-,SPAM,delivered
2020-05-19T20:02:07Z,<c469d4c9534149d6@mail-aqfmzrnmp5b1npf.info>,accounts@v8ybk3bgqsgqk.click,suhana.chandran@sahyadripower.example,Tender notice - action required,110.192.2.103,fail,fail,fail,-,PHISH,delivered
2020-05-19T20:20:36Z,<063f4e6438fd4ebe@mail-v56mjdkl3uu.xyz>,accounts@dcvt9r4355th.info,ishita.lad@sahyadripower.example,Urgent: Smart meter firmware update,11.190.160.156,fail,fail,fail,invoice.zip,SPAM,delivered
2020-05-20T20:16:18Z,<fe311b527c7d4b9d@partner.example>,heer.atwal@partner.example,madhav.basu@sahyadripower.example,Maintenance window,206.157.179.250,pass,pass,pass,-,CLEAN,delivered
2020-05-20T22:30:02Z,<7156aa8fef754728@partner.example>,kartik.chauhan@partner.example,aaina.shenoy@sahyadripower.example,Load dispatch schedule,30.159.87.3,pass,pass,pass,-,CLEAN,delivered
2020-05-21T08:05:49Z,<dc0eae4f352f438b@partner.example>,reyansh.dewan@partner.example,shaan.sandal@sahyadripower.example,Load dispatch schedule,168.240.209.152,pass,pass,pass,-,CLEAN,delivered
2020-05-22T05:36:22Z,<6ad1805b3eda43ff@partner.example>,riaan.samra@partner.example,tarini.chhabra@sahyadripower.example,Load dispatch schedule,44.92.112.87,pass,pass,pass,-,CLEAN,delivered
2020-05-22T07:47:41Z,<b144be86c9d042b2@partner.example>,indranil.bath@partner.example,siya.bose@sahyadripower.example,Re: substation report,151.33.139.77,pass,pass,pass,-,CLEAN,delivered
2020-05-22T08:37:11Z,<670c67e7519849a6@mail-5z1sp9xil1vlqwd677.top>,accounts@6tkp5hnaz5wpa.click,vritika.acharya@sahyadripower.example,Urgent: Smart meter firmware update,158.37.10.185,fail,fail,fail,invoice.zip,SPAM,quarantined
2020-05-22T09:29:17Z,<4053f48475cd47c7@partner.example>,lakshay.chaudry@partner.example,biju.khurana@sahyadripower.example,Re: substation report,2.249.63.192,pass,pass,pass,-,CLEAN,delivered
2020-05-22T18:17:41Z,<24751e36f2d743b6@mail-wgar0vys7nnz8jtl.top>,accounts@iqk16l3no708.top,dharmajan.jayaraman@sahyadripower.example,Tender notice - action required,97.54.143.209,fail,fail,fail,-,MALWARE,quarantined
2020-05-22T18:55:03Z,<1246cc7e32a648e4@mail-uy2d2ipfw8n.top>,accounts@xe4n8hud9s6.xyz,piya.ramachandran@sahyadripower.example,Tender notice - action required,162.17.137.24,fail,fail,fail,doc.html,MALWARE,quarantined
2020-05-23T10:01:54Z,<f89983e0fd6b4301@partner.example>,hiran.sahni@partner.example,nehmat.swamy@sahyadripower.example,Load dispatch schedule,158.201.95.67,pass,pass,pass,-,CLEAN,delivered
2020-05-23T20:12:06Z,<07d5effe7fd64198@partner.example>,vanya.sibal@partner.example,kismat.dhar@sahyadripower.example,Load dispatch schedule,63.239.173.12,pass,pass,pass,-,CLEAN,delivered
2020-05-24T01:33:32Z,<9b8726208db34035@mail-5sla3w1dog7i6.top>,accounts@gwna2b66xtsodz.top,hrishita.mander@sahyadripower.example,Tender notice - action required,195.125.147.2,fail,fail,fail,doc.html,MALWARE,delivered
2020-05-24T05:15:13Z,<f956ace1d18d4a35@partner.example>,adah.dixit@partner.example,fateh.bahri@sahyadripower.example,Load dispatch schedule,91.193.90.118,pass,pass,pass,-,CLEAN,delivered
2020-05-25T12:54:10Z,<667f1f18d10f4c09@partner.example>,lakshit.lalla@partner.example,charvi.varty@sahyadripower.example,Load dispatch schedule,5.116.240.218,pass,pass,pass,-,CLEAN,delivered
2020-05-25T15:28:31Z,<3742eaade3434342@partner.example>,raunak.bassi@partner.example,dhanuk.basu@sahyadripower.example,Maintenance window,106.67.145.19,pass,pass,pass,-,CLEAN,delivered
2020-05-25T18:47:14Z,<7f5d626cd49d4910@mail-xh8lupblavvxz.top>,accounts@onkrru6dchezx8cwwb.info,shayak.dua@sahyadripower.example,Tender notice - action required,101.86.239.79,fail,fail,fail,invoice.zip,SPAM,delivered
2020-05-26T04:33:29Z,<548b0c79af814bcb@partner.example>,baiju.bose@partner.example,alia.shah@sahyadripower.example,Maintenance window,202.157.133.213,pass,pass,pass,-,CLEAN,delivered
2020-05-26T14:29:00Z,<0faff2539e0f4271@mail-6hbnrxt0g19tztws5n.click>,accounts@popwdei5ou5.info,saira.anand@sahyadripower.example,Tender notice - action required,57.137.242.105,fail,fail,fail,invoice.zip,MALWARE,quarantined
2020-05-26T18:30:40Z,<44675f3f77ef42b3@partner.example>,ehsaan.raju@partner.example,vaibhav.apte@sahyadripower.example,Load dispatch schedule,79.105.99.6,pass,pass,pass,-,CLEAN,delivered
2020-05-26T20:18:28Z,<b2bed63e495e4e33@partner.example>,inaaya..baral@partner.example,vidur.mann@sahyadripower.example,Re: substation report,198.127.95.138,pass,pass,pass,-,CLEAN,delivered
2020-05-26T21:40:46Z,<70f12d51534b4ada@mail-49vucxl8iksf.xyz>,accounts@qqatief4ezw2kjfm.info,anaya.rastogi@sahyadripower.example,Urgent: Smart meter firmware update,197.46.41.177,fail,fail,fail,-,SPAM,quarantined
2020-05-27T03:06:11Z,<e191e1edceed41c2@mail-91l5dna12lxep20h.top>,accounts@2wxfetiehsc5hyw.click,azad.ganesh@sahyadripower.example,Tender notice - action required,106.88.85.57,fail,fail,fail,-,SPAM,delivered
2020-05-27T19:58:55Z,<2174a910178d46dd@mail-w2qi6kignfkok.xyz>,accounts@prmdv21bd38ay.info,tarini.singh@sahyadripower.example,Password expires today,1.164.31.50,fail,fail,fail,invoice.zip,MALWARE,delivered
2020-05-27T23:42:04Z,<edde2914c2594639@mail-21qaq2x4l1lkz1.xyz>,accounts@vk82vvxobha0fog9t9.top,prisha.deo@sahyadripower.example,Tender notice - action required,206.228.78.212,fail,fail,fail,-,MALWARE,delivered
2020-05-28T12:10:24Z,<8a7ec22cc02742f5@mail-f6vbd3j361cy8tl92r.top>,accounts@sn1j5yf4azks7.top,anvi.goel@sahyadripower.example,Password expires today,71.84.40.184,fail,fail,fail,-,MALWARE,delivered
2020-05-29T03:02:53Z,<a99853dedd2d4a90@partner.example>,vivaan.luthra@partner.example,manjari.ramanathan@sahyadripower.example,Load dispatch schedule,78.181.186.54,pass,pass,pass,-,CLEAN,delivered
2020-05-30T07:43:47Z,<c0282a7dd3cb4d68@mail-maa2vcvd3yph8hpa.top>,accounts@wyhinviw9t0hpgndo5.top,urvi.vasa@sahyadripower.example,Tender notice - action required,4.50.123.38,fail,fail,fail,-,PHISH,delivered
2020-05-30T16:05:40Z,<39bb31502d344a14@partner.example>,rhea.bhattacharyya@partner.example,kiara.sheth@sahyadripower.example,Load dispatch schedule,221.144.169.178,pass,pass,pass,-,CLEAN,delivered
2020-05-30T17:37:31Z,<3aec31380db14972@mail-9z8lx3h62k4.click>,accounts@t0llfbzy058pr609d.top,indrans.kurian@sahyadripower.example,Urgent: Smart meter firmware update,212.247.54.82,fail,fail,fail,-,SPAM,delivered
2020-05-30T22:17:24Z,<1254dff7f4674f4b@partner.example>,diya.mander@partner.example,biju.balay@sahyadripower.example,Re: substation report,205.247.124.179,pass,pass,pass,-,CLEAN,delivered
2020-05-30T23:07:38Z,<6db8f1f9622b4626@mail-m8tg98ep73uxdu.xyz>,accounts@z48da4g47pc.top,khushi.grewal@sahyadripower.example,Tender notice - action required,5.128.108.154,fail,fail,fail,doc.html,SPAM,delivered
2020-05-31T08:05:54Z,<911b788b1e4f4791@partner.example>,aarush.tailor@partner.example,tiya.mani@sahyadripower.example,Load dispatch schedule,147.182.71.249,pass,pass,pass,-,CLEAN,delivered
2020-05-31T16:37:46Z,<cfecafdfba454092@partner.example>,jhanvi.de@partner.example,sara.gulati@sahyadripower.example,Re: substation report,116.224.68.190,pass,pass,pass,-,CLEAN,delivered
2020-05-31T18:47:13Z,<ebce1040014a4d82@partner.example>,tushar.barad@partner.example,ryan.garde@sahyadripower.example,Load dispatch schedule,202.216.23.155,pass,pass,pass,-,CLEAN,delivered
2020-06-01T03:23:47Z,<832b08a1dbf84b50@partner.example>,kartik.din@partner.example,abram.jha@sahyadripower.example,Re: substation report,57.40.218.206,pass,pass,pass,-,CLEAN,delivered
2020-06-01T06:26:54Z,<d301e231797a41c3@mail-l5vxbtgm3c.xyz>,accounts@jpxb2ct7k5jg4whs.click,shlok.mann@sahyadripower.example,Password expires today,159.111.188.190,fail,fail,fail,-,MALWARE,quarantined
2020-06-01T15:33:20Z,<3abeba5bb297496d@partner.example>,sana.hans@partner.example,sumer.dhaliwal@sahyadripower.example,Load dispatch schedule,77.181.112.8,pass,pass,pass,-,CLEAN,delivered
2020-06-01T16:17:52Z,<ab381204202b4e86@partner.example>,madhup.dani@partner.example,biju.issac@sahyadripower.example,Maintenance window,26.113.58.140,pass,pass,pass,-,CLEAN,delivered
2020-06-01T22:45:17Z,<df54d69270d34c04@partner.example>,samar.mandal@partner.example,sahil.kannan@sahyadripower.example,Load dispatch schedule,191.176.46.190,pass,pass,pass,-,CLEAN,delivered
2020-06-02T08:46:46Z,<86e755281250411b@partner.example>,hridaan.venkatesh@partner.example,indranil.sachdev@sahyadripower.example,Load dispatch schedule,166.148.75.148,pass,pass,pass,-,CLEAN,delivered
2020-06-02T14:37:37Z,<44e126c0b2164846@partner.example>,aaryahi.vala@partner.example,aarav.sridhar@sahyadripower.example,Load dispatch schedule,221.124.127.245,pass,pass,pass,-,CLEAN,delivered
2020-06-02T22:57:03Z,<aba6b287a8f440da@partner.example>,saanvi.balan@partner.example,drishya.yogi@sahyadripower.example,Re: substation report,88.234.110.229,pass,pass,pass,-,CLEAN,delivered
2020-06-05T10:46:21Z,<799a9d3bef94405f@partner.example>,adah.kata@partner.example,khushi.setty@sahyadripower.example,Load dispatch schedule,146.7.200.203,pass,pass,pass,-,CLEAN,delivered
2020-06-05T18:07:01Z,<ff98c47e9ced4154@partner.example>,dharmajan.rattan@partner.example,vardaniya.bhardwaj@sahyadripower.example,Re: substation report,135.43.207.3,pass,pass,pass,-,CLEAN,delivered
2020-06-06T10:20:11Z,<e9cd1ae00c294876@partner.example>,nirvaan.mann@partner.example,advik.rout@sahyadripower.example,Maintenance window,48.21.201.24,pass,pass,pass,-,CLEAN,delivered
2020-06-06T14:37:44Z,<36a385f661074501@partner.example>,yuvaan.goel@partner.example,umang.krishnamurthy@sahyadripower.example,Load dispatch schedule,182.25.220.137,pass,pass,pass,-,CLEAN,delivered
2020-06-06T15:06:16Z,<4983444e143740f1@partner.example>,zain.sanghvi@partner.example,divyansh.deol@sahyadripower.example,Maintenance window,122.68.140.87,pass,pass,pass,-,CLEAN,delivered
2020-06-06T16:11:06Z,<bd4dd03fd96b4644@partner.example>,kiaan.raval@partner.example,ira.dugal@sahyadripower.example,Re: substation report,223.120.191.50,pass,pass,pass,-,CLEAN,delivered
2020-06-07T12:39:02Z,<db944242717e41bc@partner.example>,tushar.sinha@partner.example,veer.majumdar@sahyadripower.example,Maintenance window,51.161.228.221,pass,pass,pass,-,CLEAN,delivered
2020-06-07T18:15:06Z,<1731d563f6744cdb@mail-j30d5gs2udd.info>,accounts@evcuimee8bc.click,hunar.bhatnagar@sahyadripower.example,Password expires today,173.14.234.121,fail,fail,fail,-,PHISH,delivered
2020-06-08T09:27:11Z,<9e75cd55d6ee4e7c@partner.example>,advik.chaudry@partner.example,raunak.chakraborty@sahyadripower.example,Maintenance window,101.123.18.8,pass,pass,pass,-,CLEAN,delivered
2020-06-08T09:48:51Z,<031230d2dd5f40ee@partner.example>,shayak.singhal@partner.example,mishti.shan@sahyadripower.example,Load dispatch schedule,208.246.85.182,pass,pass,pass,-,CLEAN,delivered
2020-06-08T09:55:11Z,<e3da3b571bf44008@partner.example>,riaan.chowdhury@partner.example,priyansh.lad@sahyadripower.example,Re: substation report,166.55.228.31,pass,pass,pass,-,CLEAN,delivered
2020-06-08T10:02:08Z,<a2e410832be844e3@partner.example>,lakshay.ram@partner.example,tarini.subramaniam@sahyadripower.example,Re: substation report,159.231.31.26,pass,pass,pass,-,CLEAN,delivered
2020-06-08T10:06:49Z,<ada0e557d9c14821@partner.example>,baiju.bahri@partner.example,saanvi.devi@sahyadripower.example,Re: substation report,149.158.26.34,pass,pass,pass,-,CLEAN,delivered
2020-06-08T10:12:25Z,<33f8be7a58374cdf@mail-xogiqwrlebtpgo85zj.xyz>,accounts@9d5r1qigmue7r.click,kiara.gole@sahyadripower.example,Urgent: Smart meter firmware update,143.59.144.31,fail,fail,fail,-,PHISH,quarantined
2020-06-08T10:17:11Z,<665269c85f154076@partner.example>,kiara.kumar@partner.example,keya.chhabra@sahyadripower.example,Re: substation report,157.198.80.76,pass,pass,pass,-,CLEAN,delivered
2020-06-08T10:37:10Z,<10139f4cbe9a443f@partner.example>,fateh.maharaj@partner.example,adira.sarin@sahyadripower.example,Maintenance window,49.134.220.131,pass,pass,pass,-,CLEAN,delivered
2020-06-08T10:45:45Z,<f8cfc5c197254190@partner.example>,piya.dugal@partner.example,raunak.sarraf@sahyadripower.example,Load dispatch schedule,156.117.20.232,pass,pass,pass,-,CLEAN,delivered
2020-06-08T10:51:29Z,<bacda69c0339423d@partner.example>,ranbir.solanki@partner.example,amira.cheema@sahyadripower.example,Load dispatch schedule,197.240.239.208,pass,pass,pass,-,CLEAN,delivered
2020-06-08T11:04:18Z,<288b46d0ee954f7f@partner.example>,vritika.lala@partner.example,pihu.bava@sahyadripower.example,Re: substation report,46.154.199.197,pass,pass,pass,-,CLEAN,delivered
2020-06-08T11:04:24Z,<509b5156de4140fb@partner.example>,hazel.dyal@partner.example,kanav.badami@sahyadripower.example,Maintenance window,175.61.57.248,pass,pass,pass,-,CLEAN,delivered
2020-06-08T11:05:20Z,<5b1c4b4d89de4693@partner.example>,samar.kapur@partner.example,miraan.thakur@sahyadripower.example,Maintenance window,19.99.105.37,pass,pass,pass,-,CLEAN,delivered
2020-06-08T11:09:02Z,<8deed9d7188242fd@partner.example>,kimaya.tailor@partner.example,advik.choudhary@sahyadripower.example,Load dispatch schedule,5.79.246.55,pass,pass,pass,-,CLEAN,delivered
2020-06-08T11:09:02Z,<01ab92dca7c94050@mail-i6azn30d9bc51t1rz.info>,accounts@1kc52m8p4b6fj.info,reyansh.dhar@sahyadripower.example,Urgent: Smart meter firmware update,5.79.246.55,fail,fail,fail,-,MALWARE,quarantined
2020-06-08T11:13:07Z,<11e5d8449a40437f@partner.example>,anya.rege@partner.example,riaan.kaul@sahyadripower.example,Load dispatch schedule,49.219.140.253,pass,pass,pass,-,CLEAN,delivered
2020-06-08T11:22:13Z,<0e3c3940ca69403b@partner.example>,vedika.barman@partner.example,arnav.tiwari@sahyadripower.example,Maintenance window,154.131.27.141,pass,pass,pass,-,CLEAN,delivered
2020-06-08T11:35:43Z,<c22a3db6325044e8@partner.example>,samarth.gala@partner.example,ira.chaudhary@sahyadripower.example,Re: substation report,49.172.90.213,pass,pass,pass,-,CLEAN,delivered
2020-06-08T11:40:55Z,<24a9a2eac68a461a@partner.example>,himmat.ramakrishnan@partner.example,tiya.din@sahyadripower.example,Maintenance window,194.156.100.171,pass,pass,pass,-,CLEAN,delivered
2020-06-08T11:49:03Z,<1528af6a25b240b6@partner.example>,elakshi.mandal@partner.example,rhea.singh@sahyadripower.example,Maintenance window,222.39.11.253,pass,pass,pass,-,CLEAN,delivered
2020-06-08T12:55:58Z,<6ee609926c0048ae@mail-df1uu8a2uasxd7egm.xyz>,accounts@kp5o1qcs7qihpz.click,advik.krishnamurthy@sahyadripower.example,Tender notice - action required,103.225.250.51,fail,fail,fail,invoice.zip,SPAM,delivered
2020-06-08T13:13:53Z,<c0ab2f30f9784e67@partner.example>,ranbir.dewan@partner.example,anahita.jayaraman@sahyadripower.example,Load dispatch schedule,198.207.143.183,pass,pass,pass,-,CLEAN,delivered
2020-06-08T21:24:42Z,<99a44f8676bc4459@partner.example>,divit.chauhan@partner.example,amani.gill@sahyadripower.example,Re: substation report,186.204.245.255,pass,pass,pass,-,CLEAN,delivered
2020-06-09T01:13:25Z,<0f8b3f6665014806@partner.example>,zeeshan.jha@partner.example,saira.dhillon@sahyadripower.example,Load dispatch schedule,178.216.151.138,pass,pass,pass,-,CLEAN,delivered
2020-06-09T06:49:28Z,<27dd2eb8545f48cb@mail-39uie4owzw0ud.click>,accounts@wuaufdynkv9wt.click,anika.saini@sahyadripower.example,Urgent: Smart meter firmware update,208.45.64.69,fail,fail,fail,doc.html,MALWARE,quarantined
2020-06-09T09:54:58Z,<c08cc568e7f0497a@partner.example>,vaibhav.bera@partner.example,krish.thakur@sahyadripower.example,Maintenance window,35.182.116.212,pass,pass,pass,-,CLEAN,delivered
2020-06-09T18:18:04Z,<73512e4dedac4d39@partner.example>,anaya.sahota@partner.example,nirvi.dugar@sahyadripower.example,Load dispatch schedule,184.40.165.228,pass,pass,pass,-,CLEAN,delivered
2020-06-11T03:57:47Z,<e81f0e80924744ff@mail-rub3c3xjieu8ayg4.click>,accounts@dmasmjwp8x9haux.click,bhamini.kannan@sahyadripower.example,Tender notice - action required,20.56.98.64,fail,fail,fail,doc.html,PHISH,quarantined
2020-06-11T04:34:34Z,<ad1531683f704480@mail-n6vpxoexs2sk7qlrt.top>,accounts@mrsrxizuws.xyz,emir.master@sahyadripower.example,Tender notice - action required,73.10.107.106,fail,fail,fail,-,SPAM,delivered
2020-06-11T08:01:55Z,<3f3086ac9bef46b1@partner.example>,zeeshan.divan@partner.example,rania.trivedi@sahyadripower.example,Load dispatch schedule,144.66.59.206,pass,pass,pass,-,CLEAN,delivered
2020-06-11T19:19:12Z,<751c740443b64576@partner.example>,anvi.srinivas@partner.example,renee.sehgal@sahyadripower.example,Re: substation report,44.68.139.72,pass,pass,pass,-,CLEAN,delivered
2020-06-12T13:55:38Z,<a21cdeb850644cce@partner.example>,aaryahi.badal@partner.example,inaaya..choudhury@sahyadripower.example,Maintenance window,27.178.223.69,pass,pass,pass,-,CLEAN,delivered
2020-06-12T14:56:59Z,<a81127051a384625@partner.example>,ahana..bir@partner.example,romil.hayer@sahyadripower.example,Maintenance window,182.88.220.85,pass,pass,pass,-,CLEAN,delivered
2020-06-14T00:14:51Z,<6dbc5941177f4b3f@partner.example>,stuvan.golla@partner.example,jayant.shetty@sahyadripower.example,Re: substation report,107.159.5.230,pass,pass,pass,-,CLEAN,delivered
2020-06-14T07:04:07Z,<0425a9c16a6b412a@partner.example>,ayesha.balasubramanian@partner.example,samarth.balasubramanian@sahyadripower.example,Load dispatch schedule,176.252.206.75,pass,pass,pass,-,CLEAN,delivered
2020-06-14T09:34:34Z,<ae1b4d972b684f8f@partner.example>,biju.aurora@partner.example,fateh.sibal@sahyadripower.example,Load dispatch schedule,197.217.187.128,pass,pass,pass,-,CLEAN,delivered
2020-06-14T17:32:13Z,<adb0c53c52a4408e@partner.example>,madhup.kar@partner.example,rati.kannan@sahyadripower.example,Re: substation report,15.74.116.126,pass,pass,pass,-,CLEAN,delivered
2020-06-14T21:32:15Z,<9202e51e12e34fb5@partner.example>,jivin.sarma@partner.example,heer.dewan@sahyadripower.example,Re: substation report,185.163.61.217,pass,pass,pass,-,CLEAN,delivered
2020-06-15T06:45:27Z,<4e8a4d198b234971@partner.example>,oorja.bala@partner.example,aayush.karpe@sahyadripower.example,Maintenance window,162.225.8.71,pass,pass,pass,-,CLEAN,delivered
2020-06-15T12:49:59Z,<d24445801ebb4adf@partner.example>,ehsaan.varkey@partner.example,elakshi.buch@sahyadripower.example,Re: substation report,209.226.72.180,pass,pass,pass,-,CLEAN,delivered
2020-06-15T14:49:25Z,<f5b13ba041e0449e@partner.example>,ayesha.rao@partner.example,jayant.krishna@sahyadripower.example,Re: substation report,145.216.2.229,pass,pass,pass,-,CLEAN,delivered
2020-06-15T20:03:36Z,<05c20ec3618e4db5@partner.example>,eshani.som@partner.example,ayesha.tank@sahyadripower.example,Load dispatch schedule,147.68.196.194,pass,pass,pass,-,CLEAN,delivered
2020-06-15T21:35:16Z,<21714d76097e4589@mail-li9zgcfm0a9mkesclj.top>,accounts@p18nl4ubhkbm.click,pranay.kumer@sahyadripower.example,Password expires today,192.171.111.173,fail,fail,fail,-,SPAM,quarantined
2020-06-17T15:11:26Z,<6211f156312e4ead@partner.example>,romil.ramachandran@partner.example,umang.reddy@sahyadripower.example,Load dispatch schedule,59.111.236.164,pass,pass,pass,-,CLEAN,delivered
2020-06-17T16:59:25Z,<9a7d3114e00c456a@partner.example>,taran.chacko@partner.example,nitara.mani@sahyadripower.example,Maintenance window,206.168.192.237,pass,pass,pass,-,CLEAN,delivered
2020-06-18T13:17:40Z,<84a3301639d74fba@mail-7xzrvmmdxf.click>,accounts@xpyhst2n4q1c.info,vritika.shanker@sahyadripower.example,Password expires today,135.103.176.198,fail,fail,fail,doc.html,MALWARE,quarantined
2020-06-18T13:29:05Z,<766bd5cb85e749e6@partner.example>,ivana.bakshi@partner.example,anya.borah@sahyadripower.example,Load dispatch schedule,192.232.178.136,pass,pass,pass,-,CLEAN,delivered
2020-06-19T13:10:37Z,<dcb9715f91cf4a31@partner.example>,mehul.iyengar@partner.example,vedika.bakshi@sahyadripower.example,Re: substation report,3.238.149.151,pass,pass,pass,-,CLEAN,delivered
2020-06-19T18:10:17Z,<ed66a92ba4154acc@partner.example>,lakshay.devan@partner.example,ojas.lata@sahyadripower.example,Maintenance window,150.14.143.78,pass,pass,pass,-,CLEAN,delivered
2020-06-19T19:55:43Z,<f4c5772a1dc94657@partner.example>,anay.kalla@partner.example,tushar.deo@sahyadripower.example,Re: substation report,119.117.114.160,pass,pass,pass,-,CLEAN,delivered
2020-06-19T22:46:44Z,<f6988d5fe40d47f4@mail-flzbrh9nk6gq.info>,accounts@dkxwnuzrdtqps.top,charvi.kamdar@sahyadripower.example,Password expires today,171.43.74.219,fail,fail,fail,-,SPAM,delivered
2020-06-19T22:49:03Z,<7da1032863984624@mail-m4mofdbhfb.click>,accounts@ldjolvjpyo3igr.info,gatik.sane@sahyadripower.example,Urgent: Smart meter firmware update,80.44.52.13,fail,fail,fail,invoice.zip,SPAM,delivered
2020-06-20T05:57:03Z,<e12fdfcc739f445f@partner.example>,mishti.virk@partner.example,jivin.jani@sahyadripower.example,Load dispatch schedule,36.169.227.126,pass,pass,pass,-,CLEAN,delivered
2020-06-20T13:38:33Z,<43a41f8f293c4f54@partner.example>,aniruddh.dhingra@partner.example,arnav.rout@sahyadripower.example,Maintenance window,115.200.78.64,pass,pass,pass,-,CLEAN,delivered
2020-06-21T08:06:03Z,<e20a2bf8472a468e@mail-czkhg8urdm35e6.top>,accounts@75gi6p0qbu6m.info,ahana..khatri@sahyadripower.example,Tender notice - action required,20.83.31.194,fail,fail,fail,invoice.zip,MALWARE,quarantined
2020-06-21T08:06:03Z,<7f0ce8d931124368@partner.example>,tushar.sekhon@partner.example,nitya.batra@sahyadripower.example,Re: substation report,20.83.31.194,pass,pass,pass,-,CLEAN,delivered
2020-06-21T09:02:36Z,<3422f23a656d4096@partner.example>,zaina.rege@partner.example,rati.roy@sahyadripower.example,Load dispatch schedule,1.227.78.78,pass,pass,pass,-,CLEAN,delivered
2020-06-22T03:41:29Z,<0a62b72a59aa4576@partner.example>,sana.dua@partner.example,ayesha.kala@sahyadripower.example,Maintenance window,84.139.191.72,pass,pass,pass,-,CLEAN,delivered
2020-06-22T08:52:58Z,<8d40d9bc09964d7f@partner.example>,lakshit.kuruvilla@partner.example,tanya.hora@sahyadripower.example,Load dispatch schedule,84.31.181.28,pass,pass,pass,-,CLEAN,delivered
2020-06-22T10:23:38Z,<8fb6b99356b54060@mail-ljcjumgrov9yy6ig.top>,accounts@q4xojybz85qpl2b9wt.click,rhea.balakrishnan@sahyadripower.example,Tender notice - action required,213.145.111.74,fail,fail,fail,doc.html,SPAM,delivered
2020-06-22T11:35:05Z,<e1929c0e4d894bb6@partner.example>,kimaya.kalla@partner.example,jivika.kamdar@sahyadripower.example,Re: substation report,218.8.62.171,pass,pass,pass,-,CLEAN,delivered
2020-06-22T15:05:58Z,<971d1d0d3a4f4142@partner.example>,yuvraj..goyal@partner.example,mishti.swamy@sahyadripower.example,Re: substation report,108.8.145.17,pass,pass,pass,-,CLEAN,delivered
2020-06-22T23:31:10Z,<120292b751cf40c0@partner.example>,tejas.chad@partner.example,vritika.sule@sahyadripower.example,Load dispatch schedule,139.192.38.12,pass,pass,pass,-,CLEAN,delivered
2020-06-23T13:19:17Z,<e64e4ebfedbd4875@partner.example>,ranbir.date@partner.example,nakul.krishnamurthy@sahyadripower.example,Maintenance window,182.244.143.3,pass,pass,pass,-,CLEAN,delivered
2020-06-24T06:21:12Z,<a5e8f9f08ff549ee@mail-56amp16y60ko.top>,accounts@s4m9m69nqn533tx82z.click,riaan.sarma@sahyadripower.example,Urgent: Smart meter firmware update,97.221.182.194,fail,fail,fail,invoice.zip,PHISH,quarantined
2020-06-24T11:45:23Z,<baf08857d8a64a08@partner.example>,pihu.sharma@partner.example,rohan.srinivasan@sahyadripower.example,Load dispatch schedule,119.241.12.44,pass,pass,pass,-,CLEAN,delivered
2020-06-24T23:07:44Z,<451b342b68af42d3@mail-gc8ssurvz7t.top>,accounts@fvqnd3y1sjuvp.xyz,aarna.krishnamurthy@sahyadripower.example,Password expires today,144.236.225.13,fail,fail,fail,doc.html,PHISH,delivered
2020-06-25T02:07:01Z,<15fa07c1b1a545fb@partner.example>,advik.tripathi@partner.example,chirag.master@sahyadripower.example,Maintenance window,201.224.153.196,pass,pass,pass,-,CLEAN,delivered
2020-06-25T02:21:40Z,<b598c7f6888b476e@partner.example>,tanya.ramakrishnan@partner.example,damini.raju@sahyadripower.example,Re: substation report,177.161.20.46,pass,pass,pass,-,CLEAN,delivered
2020-06-25T07:44:49Z,<fb8eaab4445e4e86@partner.example>,zeeshan.sood@partner.example,eva.lad@sahyadripower.example,Maintenance window,147.189.109.138,pass,pass,pass,-,CLEAN,delivered
2020-06-26T04:46:37Z,<57ce5ba94f9a4254@partner.example>,eshani.jayaraman@partner.example,samar.kala@sahyadripower.example,Re: substation report,188.206.210.59,pass,pass,pass,-,CLEAN,delivered
2020-06-26T15:21:57Z,<b65de37067164dc3@partner.example>,hansh.ranganathan@partner.example,lagan.sha@sahyadripower.example,Re: substation report,107.106.67.92,pass,pass,pass,-,CLEAN,delivered
2020-06-26T15:21:57Z,<aeafa9753b2a4b03@mail-ufbmkp283vvo7q4res.click>,accounts@1gsa1ar9wv.click,shaan.vohra@sahyadripower.example,Urgent: Smart meter firmware update,107.106.67.92,fail,fail,fail,doc.html,PHISH,delivered
2020-06-27T06:09:21Z,<15f6dcf2f1264d2b@mail-0rv9ejy3i8oab0gix.click>,accounts@n506fzxutqvktpv.top,kiaan.karnik@sahyadripower.example,Password expires today,71.73.149.129,fail,fail,fail,-,SPAM,delivered
2020-06-27T13:47:19Z,<f57dfa7e9b48455e@partner.example>,anahita.dutt@partner.example,piya.varughese@sahyadripower.example,Maintenance window,69.58.233.205,pass,pass,pass,-,CLEAN,delivered
