timestamp,message_id,sender,recipient,subject,sender_ip,spf,dkim,dmarc,attachment,verdict,action
2020-11-15T16:06:05Z,<748b369f97fd46f2@partner.example>,aarush.khalsa@partner.example,vritika.balan@nilgiritelecom.example,Re: tower maintenance,160.233.66.16,pass,pass,pass,-,CLEAN,delivered
2020-11-15T16:50:20Z,<4c5b9fdbf4d64ca7@partner.example>,kanav.basak@partner.example,kimaya.dara@nilgiritelecom.example,Interconnect settlement,154.222.5.162,pass,pass,pass,-,CLEAN,delivered
2020-11-17T09:37:22Z,<04f8dfd8a8224116@partner.example>,darshit.bajaj@partner.example,ayesha.acharya@nilgiritelecom.example,NOC shift handover,8.189.188.93,pass,pass,pass,-,CLEAN,delivered
2020-11-17T18:13:22Z,<8ad6821d3e054edd@partner.example>,gokul.dasgupta@partner.example,rasha.kar@nilgiritelecom.example,NOC shift handover,173.62.182.206,pass,pass,pass,-,CLEAN,delivered
2020-11-17T18:32:55Z,<4e209583ce424381@partner.example>,neelofar.shan@partner.example,nitya.kalla@nilgiritelecom.example,Re: tower maintenance,10.149.87.5,pass,pass,pass,-,CLEAN,delivered
2020-11-18T03:44:41Z,<454130ea5a484a4a@partner.example>,darshit.halder@partner.example,saksham.mallick@nilgiritelecom.example,NOC shift handover,85.91.106.16,pass,pass,pass,-,CLEAN,delivered
2020-11-18T03:44:41Z,<899a2906b54c4f79@partner.example>,darshit.halder@partner.example,elakshi.bahri@nilgiritelecom.example,Re: tower maintenance,85.91.106.16,pass,pass,pass,-,CLEAN,delivered
2020-11-18T03:44:41Z,<68040a06104d4845@partner.example>,darshit.halder@partner.example,mannat.wadhwa@nilgiritelecom.example,Interconnect settlement,85.91.106.16,pass,pass,pass,-,CLEAN,delivered
2020-11-19T12:33:07Z,<511b6a8afff649c0@partner.example>,anika.chaudhari@partner.example,damini.ganguly@nilgiritelecom.example,Interconnect settlement,185.2.104.58,pass,pass,pass,-,CLEAN,delivered
2020-11-19T17:53:06Z,<f20f213e69174d2e@partner.example>,emir.majumdar@partner.example,yasmin.varkey@nilgiritelecom.example,Interconnect settlement,37.168.111.154,pass,pass,pass,-,CLEAN,delivered
2020-11-19T21:42:52Z,<2cae2a2f6ebb4436@mail-wn44wyt6pu.info>,accounts@f59cxfjrude.top,pihu.sanghvi@nilgiritelecom.example,Urgent: SIM KYC re-verification,33.194.5.103,fail,fail,fail,-,MALWARE,quarantined
2020-11-19T21:42:52Z,<4687213c5b3f4936@partner.example>,saksham.bedi@partner.example,heer.sridhar@nilgiritelecom.example,Re: tower maintenance,33.194.5.103,pass,pass,pass,-,CLEAN,delivered
2020-11-19T22:04:42Z,<6a4b7e9e301c4d23@partner.example>,nitara.basu@partner.example,priyansh.badami@nilgiritelecom.example,Interconnect settlement,147.160.56.142,pass,pass,pass,-,CLEAN,delivered
2020-11-19T22:13:14Z,<93fafc17d74e4bde@partner.example>,ryan.dyal@partner.example,chirag.datta@nilgiritelecom.example,Re: tower maintenance,185.134.78.73,pass,pass,pass,-,CLEAN,delivered
2020-11-20T00:43:39Z,<7d0106819a294e10@partner.example>,zoya.kothari@partner.example,pari.thaker@nilgiritelecom.example,NOC shift handover,110.51.214.123,pass,pass,pass,-,CLEAN,delivered
2020-11-20T09:32:50Z,<e9a90298924c49f6@partner.example>,adira.taneja@partner.example,yashvi.loyal@nilgiritelecom.example,Re: tower maintenance,216.175.252.161,pass,pass,pass,-,CLEAN,delivered
2020-11-20T10:38:41Z,<db85d215ccd14c84@mail-japxdp4bvyfz.click>,accounts@9sdclm02hn7h.click,adira.thaker@nilgiritelecom.example,Roaming invoice overdue,165.164.250.129,fail,fail,fail,doc.html,MALWARE,delivered
2020-11-20T18:27:05Z,<c0226c0adb5447e8@partner.example>,trisha.varughese@partner.example,vivaan.chaudry@nilgiritelecom.example,NOC shift handover,174.240.230.29,pass,pass,pass,-,CLEAN,delivered
2020-11-20T18:33:44Z,<34617f786f0b4495@partner.example>,akarsh.khosla@partner.example,uthkarsh.wadhwa@nilgiritelecom.example,NOC shift handover,29.42.193.227,pass,pass,pass,-,CLEAN,delivered
2020-11-20T18:33:44Z,<711c1a7ea9fc45bd@mail-r6a64v0erht.top>,accounts@xs9ovjyl94my45.top,keya.venkataraman@nilgiritelecom.example,Urgent: SIM KYC re-verification,29.42.193.227,fail,fail,fail,doc.html,SPAM,delivered
2020-11-20T20:37:28Z,<d87fd8bc29b8452b@mail-hhskpni3cfrj0g.top>,accounts@ta4jksc0h6401910w.info,riya.gulati@nilgiritelecom.example,Roaming invoice overdue,13.229.201.79,fail,fail,fail,doc.html,MALWARE,delivered
2020-11-21T07:59:29Z,<3ee3795d3ade4882@partner.example>,zara.kapadia@partner.example,abram.bobal@nilgiritelecom.example,Interconnect settlement,209.14.97.209,pass,pass,pass,-,CLEAN,delivered
2020-11-21T09:04:33Z,<203062985df44214@mail-f2pbd49vv3eg8e0.click>,accounts@9n6imik7bwd2mfc8e.click,jayan.badal@nilgiritelecom.example,Roaming invoice overdue,118.110.86.224,fail,fail,fail,doc.html,SPAM,delivered
2020-11-21T12:11:41Z,<171a1bb5af7e4c8c@partner.example>,neysa.rout@partner.example,umang.lad@nilgiritelecom.example,Interconnect settlement,66.241.133.131,pass,pass,pass,-,CLEAN,delivered
2020-11-21T21:38:20Z,<91d19fefc4a14499@partner.example>,charvi.datta@partner.example,eva.varma@nilgiritelecom.example,Interconnect settlement,65.118.207.90,pass,pass,pass,-,CLEAN,delivered
2020-11-22T03:30:59Z,<4611c3190b7043ad@partner.example>,biju.soman@partner.example,hazel.dyal@nilgiritelecom.example,Interconnect settlement,188.215.59.140,pass,pass,pass,-,CLEAN,delivered
2020-11-22T04:56:37Z,<307aac2cd4154009@partner.example>,yasmin.chowdhury@partner.example,nishith.bali@nilgiritelecom.example,NOC shift handover,57.186.60.56,pass,pass,pass,-,CLEAN,delivered
2020-11-22T11:42:07Z,<824384201afe4dc5@mail-cq9x3p9mvwuwd1sd3n.click>,accounts@ky1fdkq7sz.info,shray.chahal@nilgiritelecom.example,Your account will be suspended,183.240.143.135,fail,fail,fail,invoice.zip,MALWARE,quarantined
2020-11-22T19:21:25Z,<f955ae899a14452f@partner.example>,myra.sarin@partner.example,neysa.kohli@nilgiritelecom.example,NOC shift handover,156.44.7.129,pass,pass,pass,-,CLEAN,delivered
2020-11-23T11:48:33Z,<baa939739a9245b5@partner.example>,jivika.devi@partner.example,shamik.chahal@nilgiritelecom.example,Interconnect settlement,178.38.236.29,pass,pass,pass,-,CLEAN,delivered
2020-11-23T12:03:11Z,<88d6431e18784a4b@partner.example>,arnav.mahajan@partner.example,trisha.hans@nilgiritelecom.example,Re: tower maintenance,116.46.117.17,pass,pass,pass,-,CLEAN,delivered
2020-11-23T12:03:11Z,<c76f97b1cd9a4458@partner.example>,arnav.mahajan@partner.example,farhan.butala@nilgiritelecom.example,Re: tower maintenance,116.46.117.17,pass,pass,pass,-,CLEAN,delivered
2020-11-24T18:19:06Z,<bdde5f23f5ec4602@mail-bbz7oj25ve2.xyz>,accounts@dhfuhma5zklkhw.info,mahika.dave@nilgiritelecom.example,Roaming invoice overdue,8.88.106.99,fail,fail,fail,-,SPAM,quarantined
2020-11-24T20:44:03Z,<264f8bd498484d38@mail-2l73enkl1npre2.info>,accounts@ifoywc4un6umna2it.click,saira.bhatt@nilgiritelecom.example,Urgent: SIM KYC re-verification,110.8.189.129,fail,fail,fail,-,MALWARE,delivered
2020-11-25T00:19:45Z,<95636f1191174cb0@partner.example>,shalv.thaman@partner.example,mehul.ahuja@nilgiritelecom.example,NOC shift handover,208.169.32.136,pass,pass,pass,-,CLEAN,delivered
2020-11-25T16:14:28Z,<ba3b982f09a84a79@partner.example>,veer.ghose@partner.example,hrishita.tata@nilgiritelecom.example,Re: tower maintenance,69.46.92.52,pass,pass,pass,-,CLEAN,delivered
2020-11-25T21:31:20Z,<1d7c2bdf9c38404d@partner.example>,nehmat.virk@partner.example,taimur.boase@nilgiritelecom.example,Re: tower maintenance,153.206.117.147,pass,pass,pass,-,CLEAN,delivered
2020-11-26T07:50:00Z,<2eb18291a61c41f3@mail-fxam4d3g77waeo8vt.click>,accounts@sc92pknxpll9lg4v1b.click,hunar.yogi@nilgiritelecom.example,Urgent: SIM KYC re-verification,169.65.139.59,fail,fail,fail,-,MALWARE,quarantined
2020-11-26T22:09:38Z,<1ea0e6edad5747a5@partner.example>,hazel.ghose@partner.example,kaira.hegde@nilgiritelecom.example,NOC shift handover,136.38.147.229,pass,pass,pass,-,CLEAN,delivered
2020-11-26T23:42:41Z,<43aca54cf1974c30@mail-git2likizd26s9tix9.click>,accounts@r7cc7zqcmjc5ptueq.info,baiju.choudhary@nilgiritelecom.example,Your account will be suspended,105.137.54.91,fail,fail,fail,invoice.zip,MALWARE,quarantined
2020-11-26T23:42:41Z,<bb0f3fc9c3e1406a@mail-8820k5hz7l35t9.info>,accounts@kr8y9eann04ga8v8i.top,ryan.johal@nilgiritelecom.example,Urgent: SIM KYC re-verification,105.137.54.91,fail,fail,fail,doc.html,MALWARE,delivered
2020-11-28T15:49:33Z,<cab1bf723da44b01@partner.example>,samar.bhatia@partner.example,suhana.lalla@nilgiritelecom.example,NOC shift handover,223.114.2.80,pass,pass,pass,-,CLEAN,delivered
2020-11-28T19:57:40Z,<6c29784ff22a4bcc@partner.example>,kiara.mall@partner.example,veer.chacko@nilgiritelecom.example,Re: tower maintenance,20.12.211.96,pass,pass,pass,-,CLEAN,delivered
2020-11-29T03:35:17Z,<e097a228d81449ae@partner.example>,riaan.dutta@partner.example,biju.chopra@nilgiritelecom.example,Interconnect settlement,27.68.126.21,pass,pass,pass,-,CLEAN,delivered
2020-11-30T02:47:05Z,<da6bce940fa24f12@partner.example>,priyansh.choudhury@partner.example,manikya.chaudhary@nilgiritelecom.example,Re: tower maintenance,143.82.75.197,pass,pass,pass,-,CLEAN,delivered
2020-11-30T12:17:33Z,<2a62a579e86c4825@mail-bxi8zhii55.xyz>,accounts@mpi4ti8b0h69z9y8.info,vanya.barman@nilgiritelecom.example,Roaming invoice overdue,211.160.175.223,fail,fail,fail,doc.html,MALWARE,quarantined
2020-11-30T19:44:15Z,<953094f17eaf49d3@partner.example>,ayesha.shankar@partner.example,drishya.suresh@nilgiritelecom.example,Interconnect settlement,3.31.75.26,pass,pass,pass,-,CLEAN,delivered
2020-12-01T01:56:02Z,<303f0dc09dfb4af8@mail-sww8fmubrd8.xyz>,accounts@9zecvad2142bi4.click,shlok.subramaniam@nilgiritelecom.example,Urgent: SIM KYC re-verification,124.187.17.209,fail,fail,fail,doc.html,PHISH,delivered
2020-12-01T12:07:49Z,<34f39b73913c476e@mail-x36gfk48xu7of.top>,accounts@qsjifqz079zgkh.top,amira.chadha@nilgiritelecom.example,Urgent: SIM KYC re-verification,201.215.167.15,fail,fail,fail,invoice.zip,SPAM,delivered
2020-12-01T17:53:46Z,<cad076c4ee3a41ed@mail-2jndktlfrb6yg.top>,accounts@z3d4lo4clw.top,prisha.subramaniam@nilgiritelecom.example,Your account will be suspended,2.65.138.232,fail,fail,fail,-,MALWARE,delivered
2020-12-01T19:20:29Z,<ed804dbfb0274306@partner.example>,ritvik.bhatia@partner.example,vardaniya.sami@nilgiritelecom.example,Re: tower maintenance,87.241.30.88,pass,pass,pass,-,CLEAN,delivered
2020-12-02T00:35:29Z,<75535d91a5a04a6a@partner.example>,advik.dave@partner.example,vaibhav.shroff@nilgiritelecom.example,Interconnect settlement,111.168.196.64,pass,pass,pass,-,CLEAN,delivered
2020-12-02T16:08:18Z,<35bc0c015c854927@partner.example>,arnav.raval@partner.example,aniruddh.sagar@nilgiritelecom.example,Interconnect settlement,47.230.8.155,pass,pass,pass,-,CLEAN,delivered
2020-12-02T16:08:18Z,<392466ededbf4f7d@partner.example>,arnav.raval@partner.example,zaina.swamy@nilgiritelecom.example,Interconnect settlement,47.230.8.155,pass,pass,pass,-,CLEAN,delivered
2020-12-02T20:03:32Z,<33a99f9f494f4fd3@partner.example>,sumer.brahmbhatt@partner.example,indrans.lata@nilgiritelecom.example,NOC shift handover,176.218.215.47,pass,pass,pass,-,CLEAN,delivered
2020-12-03T00:28:03Z,<0546381343dc4999@partner.example>,anahita.saran@partner.example,ehsaan.rege@nilgiritelecom.example,NOC shift handover,143.43.144.123,pass,pass,pass,-,CLEAN,delivered
2020-12-03T04:11:19Z,<10c1f122af6246f4@partner.example>,aradhya.borah@partner.example,riaan.gokhale@nilgiritelecom.example,Interconnect settlement,53.94.222.17,pass,pass,pass,-,CLEAN,delivered
2020-12-03T22:30:59Z,<7de8084432b34486@partner.example>,sumer.mahal@partner.example,jayesh.dutta@nilgiritelecom.example,Re: tower maintenance,65.200.13.107,pass,pass,pass,-,CLEAN,delivered
2020-12-04T00:36:22Z,<4fd9fb55170b476c@partner.example>,prerak.rattan@partner.example,mehul.deep@nilgiritelecom.example,Re: tower maintenance,85.211.147.186,pass,pass,pass,-,CLEAN,delivered
2020-12-04T12:25:43Z,<208a6dd119254573@partner.example>,vanya.chawla@partner.example,dhanuk.shetty@nilgiritelecom.example,Re: tower maintenance,15.111.94.144,pass,pass,pass,-,CLEAN,delivered
2020-12-04T21:53:48Z,<c399f6a46f034d1f@partner.example>,arhaan.golla@partner.example,gatik.ahuja@nilgiritelecom.example,Re: tower maintenance,24.71.217.135,pass,pass,pass,-,CLEAN,delivered
2020-12-05T15:03:41Z,<e2db30adcf6a497c@partner.example>,krish.karnik@partner.example,akarsh.goel@nilgiritelecom.example,Interconnect settlement,104.155.40.73,pass,pass,pass,-,CLEAN,delivered
2020-12-06T11:41:11Z,<02ca4481bdb84f0c@partner.example>,ahana..golla@partner.example,indrans.yogi@nilgiritelecom.example,Re: tower maintenance,128.157.135.32,pass,pass,pass,-,CLEAN,delivered
2020-12-06T19:50:46Z,<3f62893202644151@partner.example>,reyansh.kulkarni@partner.example,manjari.manne@nilgiritelecom.example,Interconnect settlement,218.82.40.187,pass,pass,pass,-,CLEAN,delivered
2020-12-06T20:51:11Z,<f43121d5149b4bff@partner.example>,indranil.barad@partner.example,jivin.kant@nilgiritelecom.example,NOC shift handover,82.247.6.177,pass,pass,pass,-,CLEAN,delivered
2020-12-06T22:33:06Z,<217faedf919d4745@partner.example>,taimur.bal@partner.example,vritika.loyal@nilgiritelecom.example,Re: tower maintenance,161.79.27.12,pass,pass,pass,-,CLEAN,delivered
2020-12-06T22:49:46Z,<6581b13188704ab1@mail-nqyz99sw17.xyz>,accounts@2zg8yqvf0wkdxx9.xyz,samaira.yohannan@nilgiritelecom.example,Your account will be suspended,106.59.99.57,fail,fail,fail,doc.html,PHISH,delivered
2020-12-07T03:22:36Z,<d1d0ed4131f24d3a@partner.example>,aarna.wali@partner.example,amani.behl@nilgiritelecom.example,NOC shift handover,22.135.49.108,pass,pass,pass,-,CLEAN,delivered
2020-12-07T05:26:51Z,<6dd49d9975d245ba@partner.example>,seher.shukla@partner.example,vaibhav.kar@nilgiritelecom.example,NOC shift handover,176.254.167.148,pass,pass,pass,-,CLEAN,delivered
2020-12-07T09:48:26Z,<00e1d84cbd6747be@mail-ho8v1j6nhlolkp7jnd.xyz>,accounts@1thpk809swr3t.info,ishaan.wali@nilgiritelecom.example,Urgent: SIM KYC re-verification,185.37.153.182,fail,fail,fail,-,MALWARE,quarantined
2020-12-07T12:44:15Z,<f774d2a8f05a4a48@partner.example>,divyansh.goda@partner.example,suhana.kamdar@nilgiritelecom.example,NOC shift handover,21.80.233.247,pass,pass,pass,-,CLEAN,delivered
2020-12-07T23:07:45Z,<5f31f9eabe754ac6@partner.example>,nirvi.brar@partner.example,saksham.sen@nilgiritelecom.example,Re: tower maintenance,76.240.183.74,pass,pass,pass,-,CLEAN,delivered
2020-12-08T01:43:32Z,<3183c5916ddd4602@partner.example>,abram.bali@partner.example,kiaan.dave@nilgiritelecom.example,Re: tower maintenance,200.179.204.22,pass,pass,pass,-,CLEAN,delivered
2020-12-08T03:16:39Z,<f02e1410acb34677@partner.example>,trisha.kakar@partner.example,nitara.sachar@nilgiritelecom.example,NOC shift handover,90.93.52.239,pass,pass,pass,-,CLEAN,delivered
2020-12-08T03:48:50Z,<1ac84918fb9b4b4c@mail-kxsswveewf.click>,accounts@5a1xetdp0hlkl.top,aarna.singh@nilgiritelecom.example,Your account will be suspended,92.228.98.209,fail,fail,fail,doc.html,PHISH,delivered
2020-12-08T09:09:59Z,<644349a987e046d8@partner.example>,advika.goswami@partner.example,aaryahi.setty@nilgiritelecom.example,Interconnect settlement,9.2.43.36,pass,pass,pass,-,CLEAN,delivered
2020-12-08T21:35:14Z,<8d060dd4a4864b1b@partner.example>,shaan.kuruvilla@partner.example,misha.choudhry@nilgiritelecom.example,NOC shift handover,81.239.172.65,pass,pass,pass,-,CLEAN,delivered
2020-12-09T03:37:53Z,<49da15dde5f2421e@mail-1ndahxb62equsvi901.click>,accounts@37kjiesfes3am.xyz,stuvan.swaminathan@nilgiritelecom.example,Roaming invoice overdue,13.30.215.237,fail,fail,fail,-,SPAM,quarantined
2020-12-09T23:23:07Z,<add0e255bf734640@partner.example>,samaira.hayre@partner.example,kiaan.devan@nilgiritelecom.example,NOC shift handover,110.126.204.216,pass,pass,pass,-,CLEAN,delivered
2020-12-10T00:03:56Z,<fb33372f98954a2f@partner.example>,samarth.ahluwalia@partner.example,kanav.saraf@nilgiritelecom.example,Re: tower maintenance,20.107.37.232,pass,pass,pass,-,CLEAN,delivered
2020-12-10T01:03:27Z,<fdb1e17ef1954492@partner.example>,gokul.saha@partner.example,ahana..bhakta@nilgiritelecom.example,NOC shift handover,107.251.154.143,pass,pass,pass,-,CLEAN,delivered
2020-12-10T16:13:42Z,<60507a9cbe544e2d@partner.example>,suhana.reddy@partner.example,ojas.zachariah@nilgiritelecom.example,Interconnect settlement,200.247.65.218,pass,pass,pass,-,CLEAN,delivered
2020-12-11T18:59:44Z,<46f4152e4c084e53@partner.example>,yuvaan.goswami@partner.example,amani.warrior@nilgiritelecom.example,NOC shift handover,108.85.50.204,pass,pass,pass,-,CLEAN,delivered
2020-12-11T19:35:07Z,<15e245a7b5a746cf@mail-lm22bxa8sw8rgpdb.top>,accounts@iyihzki09hokj0aqv4.click,hunar.wason@nilgiritelecom.example,Your account will be suspended,22.190.128.113,fail,fail,fail,-,PHISH,quarantined
2020-12-12T03:06:05Z,<23d2c38cb9894c6d@mail-vj91bq2jlovjd.xyz>,accounts@li4gbjdr4gxs.xyz,shaan.bali@nilgiritelecom.example,Urgent: SIM KYC re-verification,152.40.126.105,fail,fail,fail,invoice.zip,SPAM,quarantined
2020-12-12T04:24:35Z,<e46bdc3ea1b045db@partner.example>,yashvi.kunda@partner.example,mannat.iyengar@nilgiritelecom.example,Re: tower maintenance,77.68.45.222,pass,pass,pass,-,CLEAN,delivered
2020-12-13T15:12:55Z,<fb468adb7e5d4ffd@partner.example>,alisha.brahmbhatt@partner.example,mehul.sheth@nilgiritelecom.example,Interconnect settlement,181.143.156.12,pass,pass,pass,-,CLEAN,delivered
2020-12-13T18:09:19Z,<983a61101b624f82@partner.example>,jayant.loyal@partner.example,siya.sundaram@nilgiritelecom.example,NOC shift handover,97.80.222.199,pass,pass,pass,-,CLEAN,delivered
2020-12-14T00:22:42Z,<c5ccb3aa02c74a7a@partner.example>,anay.kaur@partner.example,navya.guha@nilgiritelecom.example,NOC shift handover,53.81.9.57,pass,pass,pass,-,CLEAN,delivered
2020-12-14T00:27:07Z,<61bf76f8ece240a7@mail-7mmthi2w4x4f8.top>,accounts@53hc8dgmru.info,saksham.khatri@nilgiritelecom.example,Your account will be suspended,213.130.148.119,fail,fail,fail,invoice.zip,MALWARE,delivered
2020-12-14T09:54:04Z,<d2e4dbf51ac34fd4@partner.example>,rasha.wason@partner.example,lagan.sant@nilgiritelecom.example,NOC shift handover,110.78.16.167,pass,pass,pass,-,CLEAN,delivered
2020-12-15T17:33:52Z,<435911b5530d4327@partner.example>,mohanlal.ramesh@partner.example,shalv.agrawal@nilgiritelecom.example,Interconnect settlement,7.229.62.179,pass,pass,pass,-,CLEAN,delivered
2020-12-16T09:05:10Z,<b84b1916d18b4d3e@partner.example>,mannat.bhattacharyya@partner.example,ranbir.chana@nilgiritelecom.example,Interconnect settlement,213.79.202.56,pass,pass,pass,-,CLEAN,delivered
2020-12-16T11:14:12Z,<d1e74e81eb274001@mail-r6y1rv4lwdp04v5z0.info>,accounts@ycx31qtzjxvo5r9xdf.xyz,ivana.kumer@nilgiritelecom.example,Urgent: SIM KYC re-verification,1.83.126.88,fail,fail,fail,doc.html,PHISH,delivered
2020-12-16T12:38:33Z,<31cda2c9ead34e39@mail-6g1y5jko8pcxpl.click>,accounts@rm46epk3briju91pus.click,ivan.chand@nilgiritelecom.example,Roaming invoice overdue,175.43.100.146,fail,fail,fail,doc.html,PHISH,quarantined
2020-12-16T17:07:10Z,<894658e3052e4131@mail-fhw6s81c2gdmlahy43.info>,accounts@4xlimsndwpt1ij2v.top,onkar.chahal@nilgiritelecom.example,Roaming invoice overdue,85.208.44.254,fail,fail,fail,doc.html,PHISH,quarantined
2020-12-16T17:07:10Z,<f6ab6017a6eb43c9@mail-onaqwwfvxb3zrgy089.click>,accounts@xyinmrep755nfxwm.click,bhavin.d’alia@nilgiritelecom.example,Roaming invoice overdue,85.208.44.254,fail,fail,fail,invoice.zip,PHISH,quarantined
2020-12-16T18:08:53Z,<8ac5f0b0df4844ce@partner.example>,lavanya.rana@partner.example,vihaan.bhatia@nilgiritelecom.example,Interconnect settlement,153.15.29.83,pass,pass,pass,-,CLEAN,delivered
2020-12-17T02:09:55Z,<137ba2e9cb88453d@partner.example>,tanya.sangha@partner.example,ranbir.chakrabarti@nilgiritelecom.example,Interconnect settlement,160.58.197.247,pass,pass,pass,-,CLEAN,delivered
2020-12-17T08:24:59Z,<70459bc3b1cb49d6@mail-t59hez6oltnd0x26p.xyz>,accounts@eaqr9s3mddrwj8avi.info,neelofar.kannan@nilgiritelecom.example,Roaming invoice overdue,48.245.15.42,fail,fail,fail,invoice.zip,MALWARE,delivered
2020-12-17T08:24:59Z,<1efc5a2c05124d57@partner.example>,faiyaz.karnik@partner.example,kashvi.dani@nilgiritelecom.example,Interconnect settlement,48.245.15.42,pass,pass,pass,-,CLEAN,delivered
2020-12-18T05:10:00Z,<62204710dcec4b37@partner.example>,prerak.dara@partner.example,hansh.raj@nilgiritelecom.example,Interconnect settlement,180.134.124.0,pass,pass,pass,-,CLEAN,delivered
2020-12-18T14:20:23Z,<12a9ac69696848d9@mail-4e0kcqep7jas9pll1r.top>,accounts@0vs545epqr8l85.click,nitara.dara@nilgiritelecom.example,Roaming invoice overdue,124.246.234.236,fail,fail,fail,invoice.zip,SPAM,quarantined
2020-12-19T04:38:36Z,<36b3d88640c346bc@partner.example>,kavya.ramaswamy@partner.example,riya.kaul@nilgiritelecom.example,Re: tower maintenance,204.93.130.161,pass,pass,pass,-,CLEAN,delivered
2020-12-19T20:00:06Z,<b45dcf161c484cbf@mail-f0ycl7mhyi.click>,accounts@8fwnmetn1zv7rj.click,suhana.bose@nilgiritelecom.example,Your account will be suspended,134.228.7.56,fail,fail,fail,invoice.zip,PHISH,quarantined
2020-12-20T07:00:32Z,<a478074b8afb4025@partner.example>,vanya.ravi@partner.example,ehsaan.kurian@nilgiritelecom.example,NOC shift handover,34.58.255.105,pass,pass,pass,-,CLEAN,delivered
2020-12-20T11:26:43Z,<5ed1484dbb93407f@partner.example>,nitara.agarwal@partner.example,damini.bedi@nilgiritelecom.example,Re: tower maintenance,46.2.4.168,pass,pass,pass,-,CLEAN,delivered
2020-12-21T06:26:25Z,<19c020cf37aa4501@mail-tz44l558k905lc7rdq.click>,accounts@4ulh977ipnu.info,pari.agrawal@nilgiritelecom.example,Urgent: SIM KYC re-verification,29.180.232.159,fail,fail,fail,invoice.zip,MALWARE,quarantined
2020-12-21T06:46:38Z,<5808973d17774663@mail-8zo3dzedi0b0.click>,accounts@8uul4u6gc39.top,yuvaan.dutt@nilgiritelecom.example,Your account will be suspended,140.134.31.53,fail,fail,fail,-,PHISH,delivered
2020-12-21T08:11:07Z,<888df576f46c44bc@partner.example>,riaan.subramaniam@partner.example,bhamini.gera@nilgiritelecom.example,NOC shift handover,113.143.63.182,pass,pass,pass,-,CLEAN,delivered
2020-12-21T14:43:54Z,<f00f596145f64690@partner.example>,rhea.setty@partner.example,nayantara.deshpande@nilgiritelecom.example,Interconnect settlement,160.219.7.191,pass,pass,pass,-,CLEAN,delivered
2020-12-21T15:03:06Z,<8781b92ae4074beb@partner.example>,diya.butala@partner.example,kismat.bhatti@nilgiritelecom.example,NOC shift handover,87.72.173.62,pass,pass,pass,-,CLEAN,delivered
2020-12-22T00:18:20Z,<82828e42ff0e43db@partner.example>,aaryahi.dash@partner.example,madhup.batta@nilgiritelecom.example,NOC shift handover,181.251.38.132,pass,pass,pass,-,CLEAN,delivered
2020-12-22T05:42:46Z,<0314805ad465406f@partner.example>,miraya.sodhi@partner.example,myra.sen@nilgiritelecom.example,Re: tower maintenance,119.21.88.7,pass,pass,pass,-,CLEAN,delivered
2020-12-22T08:55:14Z,<a46fffc39f424b61@partner.example>,hunar.srivastava@partner.example,urvi.mahal@nilgiritelecom.example,NOC shift handover,92.168.255.162,pass,pass,pass,-,CLEAN,delivered
2020-12-22T13:32:10Z,<330f1a2512e344f9@partner.example>,reyansh.salvi@partner.example,eshani.bhasin@nilgiritelecom.example,NOC shift handover,163.89.55.137,pass,pass,pass,-,CLEAN,delivered
2020-12-22T14:50:31Z,<dea27eadf48d4849@partner.example>,misha.behl@partner.example,nirvi.shanker@nilgiritelecom.example,NOC shift handover,56.120.19.88,pass,pass,pass,-,CLEAN,delivered
2020-12-22T15:50:11Z,<f0b321b876414771@partner.example>,tiya.sanghvi@partner.example,aarav.sane@nilgiritelecom.example,NOC shift handover,10.115.102.39,pass,pass,pass,-,CLEAN,delivered
2020-12-23T07:41:32Z,<c87f3aaf81214fa3@partner.example>,sara.ghose@partner.example,riya.badami@nilgiritelecom.example,Re: tower maintenance,170.156.230.83,pass,pass,pass,-,CLEAN,delivered
2020-12-23T18:05:30Z,<f34c35e6c0e64d14@mail-8kka6gf9ju4dahsq.top>,accounts@dq7xe269nl00wx.info,divij.chatterjee@nilgiritelecom.example,Your account will be suspended,46.190.240.68,fail,fail,fail,invoice.zip,SPAM,quarantined
2020-12-24T17:22:43Z,<0e902c3386e34337@mail-uijo5k395y31swc.info>,accounts@osij3dype1atrup1mz.xyz,stuvan.hans@nilgiritelecom.example,Roaming invoice overdue,87.160.81.151,fail,fail,fail,doc.html,MALWARE,delivered
2020-12-25T01:30:31Z,<3e33a8419fdc4842@mail-ahdc1s2410zz9ymrht.top>,accounts@jdscfhhz092.top,suhana.lala@nilgiritelecom.example,Urgent: SIM KYC re-verification,216.105.162.130,fail,fail,fail,-,PHISH,delivered
2020-12-25T03:25:44Z,<c3f002962b764469@partner.example>,nakul.mani@partner.example,saksham.chaudhuri@nilgiritelecom.example,Re: tower maintenance,98.179.114.125,pass,pass,pass,-,CLEAN,delivered
2020-12-25T11:59:38Z,<87c0c865ab6f4711@mail-089ezzvcfn70gl6kp.xyz>,accounts@z9o1ra0a02z3098p.xyz,baiju.vaidya@nilgiritelecom.example,Urgent: SIM KYC re-verification,218.27.80.26,fail,fail,fail,doc.html,SPAM,delivered
2020-12-25T16:45:06Z,<528838d3b66849ce@mail-onjhtn6dhm4hs.top>,accounts@tczaapcj8345x5mnb.top,kiara.upadhyay@nilgiritelecom.example,Your account will be suspended,126.235.118.147,fail,fail,fail,-,PHISH,delivered
